,latitude,longitude,city_name
1003,18.7158819,77.3726379,"Mukhed Khede, Maharashtra 431715, India"
1004,10.9104314,78.6997815,"Manachanallur, Tamil Nadu 621005, India"
1005,23.6398907,79.06549489999999,"Rehli, Madhya Pradesh 470227, India"
1006,24.7517368,71.7762183,"Sanchore, Rajasthan 343041, India"
1007,19.7774571,79.36626749999999,"Rajura, Maharashtra 442905, India"
1008,25.3258049,84.4015075,"Piro, Bihar 802207, India"
1009,13.0687993,74.99360039999999,"Mudbidri, Karnataka, India"
1010,16.8356756,74.3101557,"Peth Vadgaon, Maharashtra, India"
1011,27.4242037,77.09961299999999,"Nagar, Rajasthan 321205, India"
1012,23.5609405,72.7510921,"Vijapur, Gujarat, India"
1013,9.4286588,77.7995573,"Viswanatham, Sivakasi, Tamil Nadu, India"
1014,12.5106551,79.12682869999999,"Polur, Tamil Nadu 606803, India"
1015,8.3149227,77.5676735,"Panakudi, Tamil Nadu 627109, India"
1016,22.2366679,75.0873956,"Manawar, Madhya Pradesh 454446, India"
1017,30.3738609,78.4324809,"New Tehri, Uttarakhand 249001, India"
1018,27.1365676,79.701762,"Samdhan, Uttar Pradesh, India"
1019,20.5124532,72.947993,"Killa-pardi, Gujarat 396125, India"
1020,23.7905479,78.3984423,"Rahatgarh, Madhya Pradesh 470119, India"
1021,23.2910303,79.996282,"Panagar, Madhya Pradesh 483220, India"
1022,12.6148734,79.7593693,"Uthiramerur, Tamil Nadu 603406, India"
1023,21.4068321,79.9309055,"Tirora, Maharashtra, India"
1024,26.4470335,91.61789180000001,"Rangia, Assam, India"
1025,26.7537849,83.213527,"Sahjanwa, Uttar Pradesh 273209, India"
1026,21.7654015,80.0590804,"Waraseoni, Madhya Pradesh 481331, India"
1027,12.9576756,77.22614519999999,"Magadi, Karnataka, India"
1028,27.2378056,76.6240881,"Rajgarh, Rajasthan 301408, India"
1029,24.8184507,84.63431039999999,"Rafiganj, Bihar 824125, India"
1030,23.3374767,76.042092,"Tarana, Madhya Pradesh 456665, India"
1031,29.807555,77.45442109999999,"Rampur Maniharan, Uttar Pradesh 247451, India"
1032,25.1418179,73.0626351,"Sheoganj, Rajasthan, India"
1033,30.6535618,75.5917092,"Raikot, Punjab 141109, India"
1034,30.1471155,78.7745393,"Pauri, Uttarakhand 246001, India"
1035,25.8263937,80.1573915,"Sumerpur, Uttar Pradesh, India"
1036,15.5604653,75.3556407,"Navalgund, Karnataka 582208, India"
1037,24.7018356,82.9541887,"Shahganj, Uttar Pradesh, India"
1038,25.9701764,84.8763365,"shilowri, Bihar 841418, India"
1039,27.5246311,82.4156829,"Tulsipur, Uttar Pradesh, India"
1040,25.1325611,73.45337789999999,"Sadri, Rajasthan, India"
1041,10.5488795,79.639015,"Thruthuraipoondi, Tamil Nadu 614713, India"
1042,14.9913752,75.22165199999999,"Shiggaon, Karnataka 581205, India"
1043,10.720228,77.8899586,"Pallapatti, Tamil Nadu 639205, India"
1044,28.2734201,76.14013489999999,"Mohindergarh, Haryana, India"
1045,21.6519825,78.7957856,"Sausar, Madhya Pradesh 480106, India"
1046,13.333949,80.194327,"Ponneri, Tamil Nadu 601204, India"
1047,18.0820208,73.42244099999999,"Mahad, Maharashtra 402301, India"
1048,23.4409325,84.6845216,"Lohardaga, Jharkhand 835302, India"
1049,26.9594296,79.7890462,"Tirwaganj, Uttar Pradesh 209732, India"
1050,27.2910662,95.6694606,"Margherita, Assam, India"
1051,31.5299004,76.888941,"Sundar Nagar, Himachal Pradesh, India"
1052,24.0078819,76.7278803,"Rajgarh, Madhya Pradesh 465661, India"
1053,26.44632,92.03221719999999,"Mangaldoi, Assam, India"
1054,13.6373232,79.5036674,"Renigunta, Andhra Pradesh, India"
1055,30.2000946,75.6755215,"Longowal, Punjab 148106, India"
1056,29.676906,75.5713361,"Ratia, Haryana 125051, India"
1057,10.874405,78.81844319999999,"Lalgudi, Tamil Nadu, India"
1058,12.4237094,76.6828604,"Srirangapatna, Karnataka, India"
1059,25.3697238,78.7986181,"Niwari, Madhya Pradesh 472442, India"
1060,10.2261119,78.22945349999999,"Natham, Tamil Nadu 624401, India"
1061,8.300753799999999,77.2369211,"Unnamalaikadai, Tamil Nadu, India"
1062,38.8985658,-77.04428419999999,"700 19th St NW, Washington, D.C., DC 20431, USA"
1063,27.53634,79.4394459,"Shamshabad, Uttar Pradesh 209503, India"
1064,26.3695853,84.3357992,"Mirganj, Bihar, India"
1065,26.0245037,75.4838259,"Todaraisingh, Rajasthan 304505, India"
1066,29.5278873,78.5632461,"Warhapur, Uttar Pradesh 246724, India"
1067,18.4555839,83.6493806,"Razam, Andhra Pradesh, India"
1068,31.675295,75.6339512,"Urmar Tanda, Punjab, India"
1069,19.984796,76.52235399999999,"Lonar, Maharashtra 443302, India"
1070,28.0679273,80.09679059999999,"Powayan, Uttar Pradesh 242401, India"
1071,11.7997589,77.8281514,"P.N.Patti, Tamil Nadu, India"
1072,32.1108599,76.5362526,"Palampur, Himachal Pradesh, India"
1073,16.1160857,78.821275,"Srisailam Project, Telangana, India"
1074,16.9172558,76.2334278,"Sindagi, Karnataka 586128, India"
1075,27.2901003,79.95554469999999,"Sandi, Uttar Pradesh 241403, India"
1076,9.7216446,76.3926668,"Vaikom, Kerala, India"
1077,25.0108408,88.14109669999999,"Malda, West Bengal 732101, India"
1078,11.0290373,79.8506815,"Tharangambadi, Tamil Nadu 609313, India"
1079,12.9441511,75.78656529999999,"Sakleshpur, Karnataka, India"
1080,25.8639603,85.1764491,"Lalganj, Bihar 844121, India"
1081,18.3435863,81.88252790000001,"Malkangiri, Odisha, India"
1082,23.5729757,70.6447369,"Rapar, Gujarat 370165, India"
1083,24.6696723,81.8810227,"Mauganj, Madhya Pradesh 486331, India"
1084,26.9166942,76.8158718,"Todabhim, Rajasthan, India"
1085,13.3305066,78.20773679999999,"Srinivaspur, Karnataka 563135, India"
1086,25.901024,86.9949372,"Murliganj, Bihar 852122, India"
1087,27.3766238,75.5579722,"Reengus, Rajasthan 332404, India"
1088,15.9052627,73.8213213,"Sawantwadi, Maharashtra 416510, India"
1089,11.4096412,79.1181599,"Tittakudi, Tamil Nadu 606106, India"
1090,24.6820763,93.9452364,"Lilong, Manipur 795130, India"
1091,28.0306976,74.4701475,"Rajaldesar, Rajasthan 331802, India"
1092,19.1761399,75.1749671,"Pathardi, Maharashtra 414102, India"
1093,27.1773695,77.7537913,"Achhnera, Uttar Pradesh 283101, India"
1094,8.3310402,77.22192530000001,"Pacode, Tamil Nadu, India"
1095,28.196777,78.3813785,"Narora, Uttar Pradesh 203389, India"
1096,29.9198725,77.30659519999999,"Nakur, Uttar Pradesh 247342, India"
1097,9.7130944,76.68328389999999,"Pala, Kerala, India"
1098,30.791232,76.502549,"Morinda, Punjab 140101, India"
1099,24.4748048,75.140385,"Manasa, Madhya Pradesh 458110, India"
1100,22.4266058,80.1095601,"Nainpur, Madhya Pradesh 481776, India"
1101,29.1215972,78.6185941,"Sahaspur, Uttar Pradesh 246745, India"
1102,20.7938803,79.6368375,"Pauni, Maharashtra 441910, India"
1103,25.2086335,78.7511708,"Prithvipur, Madhya Pradesh 472336, India"
1104,21.3928618,79.3268397,"Ramtek, Maharashtra 441106, India"
1105,27.5952937,94.724003,"Silapathar, Assam 787059, India"
1106,21.166359,73.5645054,"Songadh, Gujarat, India"
1107,26.7350049,80.3463754,"Safipur, Uttar Pradesh 209871, India"
1108,22.7017104,78.1934911,"Sohagpur, Madhya Pradesh 461771, India"
1109,20.0651702,79.675246,"Mul, Maharashtra 441224, India"
1110,29.9095791,74.17390569999999,"Sadul Shahar, Rajasthan 335062, India"
1111,31.01898989999999,75.7879404,"Phillaur, Punjab 144410, India"
1112,26.9095549,75.18594759999999,"Sambhar, Rajasthan 303604, India"
1113,23.4372472,72.8573097,"Approach Rd, Prantij, Gujarat 383205, India"
1114,28.9981478,79.5125662,"Nagla, Uttarakhand 263149, India"
1115,29.9593348,76.0565965,"Patran, Punjab 147105, India"
1116,24.5925909,72.7156274,"Mount Abu, Rajasthan 307501, India"
1117,25.8466088,84.37830489999999,"Reoti, Uttar Pradesh 277209, India"
